,Moran_BIGC670101.lag3,formula_H,formula_C,ABHPRK__59,Moran_BHAR880101.lag1,NMBroto_BHAR880101.lag1,Z5__73,ABHPRK__60,CTDD_polarizability.2.residue50,Z5__4,Z5__65,Z5__5,ABHPRK__57,DDE_HS,ABHPRK__76,ABHPRK__77,Z5__56,ABHPRK__78,NMBroto_CHAM810101.lag2,Ez__26,Ez__25,Ez__24,Ez__23,Ez__22,Ez__21,DDE_VN,Z5__1,Boman_Index,Moran_CHOC760101.lag3,Ez__29,Ez__30,Flexibility,Ez__27,MSW__19,MSW__20,GTPC_uncharger.aromatic.postivecharger,APAAC_Pc1.L,Polarity,Z3__1,Z3__4,Z3__5,CTDC_solventaccess.G1,CTDC_polarity.G3,CTDC_polarity.G1,DDE_KG,CTDC_hydrophobicity_ENGD860101.G1,CTDC_hydrophobicity_CASG920101.G3,CTDC_hydrophobicity_PONP930101.G3,CTDC_hydrophobicity_PRAM900101.G3,Geary_CHOC760101.lag3,Geary_BIGC670101.lag3,DDE_QN,Moran_CHAM820101.lag3,Calculate_mw,Ez__19,Ez__17,CTDD_hydrophobicity_ENGD860101.1.residue50,Cougar__12,Cougar__26,Ez__10,Ez__11,Cougar__27,Ez__9,Ez__15,Cougar__28,Cougar__24,Ez__12,Z5__31,Ez__8,Ez__7,Cougar__23,Cougar__15,Ez__14,Cougar__14,Ez__6,Ez__2,Cougar__8,Cougar__21,Cougar__22,Cougar__1,CTDD_charge.1.residue25,Geary_CHAM820101.lag3,DDE_KP,DDE_IQ,Z3__21,DDE_PP,DDE_II,Geary_BHAR880101.lag1,DDE_CC,CTDD_hydrophobicity_FASG890101.1.residue50,y,MotifBitVec_FKK,MotifBitVec_LKL,MotifBitVec_KKLL,MotifBitVec_KWK,MotifBitVec_VLK,MotifBitVec_CYCR,MotifBitVec_CRR,MotifBitVec_RFC,MotifBitVec_RRR,MotifBitVec_LKKL,MotifBitVec_ALW,MotifBitVec_GCS,MotifBitVec_AAAK,MotifBitVec_KLLS,MotifBitVec_LGKL,MotifBitVec_LLKKV,MotifBitVec_AKAAL,MotifBitVec_KVLKA,MotifBitVec_HIF,MotifBitVec_KKG,MotifBitVec_QN
peptide_pm_141,-0.528696182,-0.825222775,-0.861517054,1.664707999,0.564790016,0.222109536,-0.597570277,2.122818076,-0.261767864,0.316022301,-0.043439946,1.347352592,1.839656568,-0.142914909,-1.978630898,-1.438768887,0.366647816,-0.904990079,-3.71628313,1.736991344,1.676851504,2.338910987,2.172650962,2.50191317,2.25581393,-0.120504108,1.120560193,-1.851641603,-0.348162225,1.474528643,1.559897477,0.874498382,1.527221424,0.29670999,0.578714276,-0.267115022,0.890400971,0.258441583,0.911925032,0.340875928,1.270053959,1.697163254,-1.926588609,1.44736831,-0.318522855,-1.614685808,-0.399818891,1.44736831,1.602935227,0.257496091,0.409069781,-0.088835323,-0.46857646,-0.920928957,1.741178926,2.237540817,-1.387984567,0.242377956,-0.801927826,-1.468409616,-1.707781973,-0.719317942,-1.377642448,-1.444288675,-0.75627566,1.528315903,-1.423680932,1.208442271,-1.514717877,-1.703094901,1.458289457,-0.066384881,-1.397513843,0.223841229,-2.019575693,-0.325650431,1.875943605,1.988590456,1.681890386,0.099042121,1.331906008,0.248693093,-0.173316685,-0.073180554,1.139420002,0.021424376,-0.220153238,-0.731520235,-0.050933769,0.736290855,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,7.535629654,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_142,0.155704726,-0.307373858,-0.161229037,-1.277165894,1.227146967,0.911662857,-0.064067903,-0.897157599,1.176759286,-1.67077132,-0.98117728,-0.262782644,-0.15799178,-0.192928682,-0.164736346,0.051627432,-0.079027972,0.004463115,0.306784198,-1.100201233,-0.703573992,-0.687322835,-0.452823027,-0.638613757,-0.697012546,-0.156596397,-0.901753514,0.249987251,0.589728152,-1.013521867,-1.186366142,0.405391781,-0.799018211,0.124729073,0.777733046,-0.267115022,-0.745517705,-0.838371522,-1.063330602,-1.570550801,-0.395123208,-0.871350249,-0.803002076,0.057428176,-0.335961751,0.540965593,0.172525702,0.057428176,-0.246250319,-0.224328378,0.285122247,-0.115428323,0.483041623,-0.156883481,0.495710756,0.348915651,1.252359137,-0.695884763,-1.302746508,0.844603272,0.841658036,-1.607075927,1.034582791,0.757120114,-1.643986994,0.108703685,0.127714466,-0.385237008,0.492444728,0.655107556,-0.001989034,-0.188999172,0.719206789,-0.639433341,0.893317757,0.155717232,-0.005162221,-0.078873106,0.259159438,0.661313026,-0.43134466,-0.131385214,4.457922265,-0.112601663,0.021593944,9.243598106,-0.238164603,-1.202260808,-0.092359508,0.150064715,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_143,0.568827719,-0.293377942,-0.500078077,-0.296541263,0.328250274,-0.005196525,0.017649638,0.439552946,-0.234625843,-0.604003966,-0.376227217,0.377315789,0.386821406,-0.192928682,-1.02221377,-0.941970114,0.274820428,-0.904990079,-1.851471105,0.893579406,0.25415313,0.428347523,0.711629001,0.894383998,0.959256133,-0.156596397,0.20409767,-1.133286855,0.95934899,0.429546447,0.148123914,0.777299198,0.726652154,-0.790261334,-0.392343596,-0.267115022,1.517561183,0.723697015,0.108928113,-0.609390935,0.350426743,1.32540472,-0.803002076,0.057428176,-0.335961751,-1.107473714,-1.222564244,0.057428176,0.207323494,-0.632923334,-0.369670551,-0.115428323,0.633652414,-0.484576042,0.159930642,0.5305864,0.095354592,0.396584664,0.160968842,-0.642168158,-0.912133028,0.292295216,-0.79615601,-0.277282854,0.367005245,0.836472666,-0.321727079,0.643228769,-0.550521422,-0.676098269,0.664507046,0.357039458,-0.826584913,0.530465351,-1.057974406,-0.839734007,1.048286572,1.080172418,0.973732498,0.06945523,0.095603815,-0.338785888,-0.200530192,-0.112601663,0.504214468,-0.087596604,-0.238164603,-0.450739791,-0.092359508,0.150064715,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,7.535629654,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_144,0.428090789,-0.755243192,-0.522668013,1.664707999,0.215348774,-0.01790351,-0.808626305,2.122818076,-1.238880646,0.735792044,0.06409953,2.06590843,1.839656568,-0.142914909,-0.791354464,-0.734970625,-0.028338587,-0.904990079,-0.88623998,0.739575961,1.993305438,1.528565218,0.640320334,0.92096645,1.176323382,-0.120504108,1.155417897,-1.036525471,0.912062123,0.761775511,1.069677785,1.338066542,0.427500064,1.782429408,1.845897429,-0.267115022,-0.30622603,0.727880059,1.613778683,0.98934007,2.492818425,1.088831108,-0.736908751,1.44736831,-0.318522855,-1.044072202,1.531844111,1.44736831,1.602935227,0.030832888,0.482283974,-0.088835323,1.201004146,-0.678910905,1.562068081,0.990922568,-1.387984567,-0.49671002,0.029686411,-1.926119594,-1.558824234,0.297874421,-1.473048585,-2.243095773,0.028039111,0.864473612,-0.702093694,1.124694509,-0.379711837,-1.090438244,1.107240955,-1.209449624,-1.179598,-1.070123703,-1.807264561,-0.700018915,1.70043252,1.097099835,1.358548532,-0.620702338,1.331906008,-0.280442638,-0.173316685,-0.073180554,0.85120559,0.021424376,-0.220153238,-0.193714876,-0.050933769,0.256651286,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_145,-0.117460229,0.210475058,0.290569684,1.174395684,-0.47709907,0.047896294,-0.397169845,0.439552946,0.11822044,1.145160764,0.441561893,-0.29138516,0.386821406,-0.192928682,0.264002366,-0.445171341,-0.203961571,-0.450263482,0.792506594,-0.114721096,0.185645822,0.360470482,-0.298393569,-0.130039811,0.161748257,-0.156596397,0.90741536,-0.367665162,0.206616312,0.073057554,-0.176838296,-0.948100112,-0.729602474,0.680380213,0.265486611,-0.267115022,0.64804423,0.135653835,1.378446197,1.412643782,-0.354832973,0.007351738,0.915424386,0.509158719,-0.335961751,0.540965593,0.637555684,0.509158719,0.660897307,-0.143352029,0.296947249,-0.115428323,0.143182511,0.021620007,0.988294471,0.607410764,-0.290313589,-1.18116951,-0.344247946,0.375931625,-0.855505288,-0.207567514,-0.313826512,0.142453674,-0.254982759,-0.049971188,1.080366565,0.531663681,0.441943896,0.850575899,0.179117026,-1.408830251,-0.612380349,-1.208872617,-0.229199342,-1.020411655,0.205883926,-0.328510111,-0.064695889,-1.432817649,-0.958293136,-0.305412604,-0.200530192,-0.112601663,-0.07437933,-0.087596604,-0.238164603,0.442958177,-0.092359508,-0.542747996,1,3.24917572,-0.256663501,-0.242694301,3.411836016,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_146,-0.375361502,0.812299475,0.652008661,-0.711420914,-0.282999315,-0.309477286,0.403372117,-0.344650574,1.018586815,-0.183869992,0.093211223,-0.127511489,-0.586059283,-0.281601804,0.293570553,0.069370246,0.002078531,0.172880373,0.15478408,-0.012296412,-0.315032417,-0.154949232,0.245459229,0.11625995,-0.055835723,-0.220587088,-0.911738367,-0.060391618,-0.295092827,-0.088854964,-0.075718565,0.261707055,0.148066499,-0.518240066,-0.968157052,-0.267115022,0.117071176,-0.351820223,-0.759641053,-0.216510019,-0.151164274,-0.295648947,0.145095282,-0.472186944,-0.366880462,-0.197989959,-0.533037029,-0.472186944,-0.324452701,-0.154692021,0.091258341,-0.162577021,-0.587057995,0.81144744,-0.382540827,-0.161813681,-0.117427853,-0.231623468,0.707692891,0.029847704,0.750162905,0.758662334,-0.170383424,0.036967007,0.812703265,0.168606689,0.19933143,0.639737761,-0.134102967,0.037895107,0.068112482,-0.120163294,-0.155930763,0.119290225,0.413828588,0.071382953,-0.00733531,0.112206725,0.221065619,-0.774804044,-0.077017237,0.149195112,-0.248779032,-0.182494266,0.879636784,-0.280887971,-0.270098286,0.194527103,-0.165806266,-0.256066874,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_147,-0.548227799,-0.027455525,-0.364538461,2.400176473,2.88153449,1.309143113,0.96873389,1.492718829,0.259358953,1.04280247,-0.725196692,0.020858515,4.044852796,-0.163979441,-0.078988604,0.974253725,-0.667458326,0.214336929,3.176925057,0.948657243,1.881832946,2.227467053,2.400650411,1.990506275,1.374042535,-0.135705265,1.694700108,-0.972461749,-0.562362625,1.649234449,1.102823873,-1.779349336,1.781542708,0.867572139,0.442117596,-0.267115022,2.315394384,-1.298207423,1.384330304,0.439613294,-0.440476223,0.358832534,0.571739093,1.322273698,-0.325867676,0.211277731,-1.687594226,1.322273698,1.477330171,0.101378322,0.059451801,-0.10003562,-0.577831801,-0.487342304,2.543355576,2.10482096,-1.601585406,-0.920147057,-0.851654575,-0.517221543,-1.180116799,-0.631566484,-0.945692937,0.130143466,-0.774864667,1.113491163,-1.920769468,0.62886342,-1.089959039,-0.883334385,0.505435144,-1.504363068,-0.434024414,-1.521859661,-0.471508506,2.78997809,0.02656649,-0.123567145,0.1477616,-1.339867821,-0.905598288,0.136479026,-0.184778324,-0.089783725,-0.194253447,-0.024492495,-0.227739168,-2.979152047,-0.068381239,-1.37412325,1,-0.307770366,-0.256663501,4.120409904,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_148,0.698986625,-0.811226858,-0.838927118,2.065872621,-1.354759383,-1.325321952,-0.101603061,1.152465236,0.017407216,1.700288997,-0.198483726,-0.356512675,0.889725885,-0.153649944,-0.960965383,-0.789108953,0.514250413,-0.904990079,-0.642995606,0.852798958,0.274879563,0.787012409,1.253726036,1.232340585,1.21160794,-0.128251014,0.57525437,-1.22661433,-0.299382606,0.803439467,0.297521012,0.942945116,1.153005428,1.788220908,-0.689086966,-0.267115022,0.520964182,0.687057115,0.260681455,1.608038332,-0.486934375,1.262640293,-1.416725813,1.089955132,-0.322265967,-1.696202038,-1.089698535,1.089955132,1.244063638,0.367497831,-0.718664754,-0.094543287,0.377488724,-0.830358761,0.684700036,0.558464085,-1.998272679,-0.187996699,0.44395157,-0.780074081,-0.875867668,0.599689518,-1.479653467,-0.34841227,0.540688601,1.12135786,-1.466147611,1.346140412,-1.524503327,-1.367057914,1.152297491,-0.187589726,-1.419294181,0.157549591,-1.709366024,-0.520198472,1.611530292,1.563208471,1.688475073,-0.510065986,1.488253358,-0.582583609,-0.179157835,-0.081641963,1.443529406,-0.001976059,-0.224019226,1.222570398,-0.059825455,0.941850671,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_149,-0.879352011,0.574368892,0.516469044,-0.394603726,-0.197497708,-0.476735859,-0.540720216,-0.303064024,0.471066722,-0.534031839,-0.364340002,0.061831698,-0.561557103,-0.274365393,-0.685347639,-0.500371205,0.528723681,-0.625158327,0.402417322,-0.470702238,0.045886235,-0.077625354,0.343013008,0.163470246,0.139531734,-0.215364955,-0.685597399,-0.33102515,-1.141393509,-0.336480325,-0.232404099,0.399632179,-0.186320912,-1.545366404,-0.103374465,-0.267115022,0.569634485,-0.334677084,-0.61350077,-0.622547587,0.017166404,0.132880594,-0.588198768,-0.942832313,-0.364357257,-0.636491055,-1.089698535,-0.942832313,-0.797018521,1.152888649,0.952077703,-0.158729324,-1.318120595,0.581330284,0.774585984,0.780719432,1.7206705,0.961966493,1.148097227,-0.680104677,-0.072359058,0.839268988,-0.633036588,-0.633836439,0.585340044,0.700445668,-0.463124661,0.00229698,-0.598045689,-0.31049232,0.239314505,0.88646492,-0.463173579,0.487984223,-0.251310019,-0.092169139,0.173067805,0.44956306,0.43243344,1.174574323,0.133242992,1.376334949,-0.244841555,-0.176790491,0.022334536,-0.265113905,-0.267492251,0.362798197,-0.159812445,0.719160871,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_150,0.20447197,-0.629279942,-0.725977437,0.193771053,0.002939785,0.211973495,-0.24214068,1.429708905,0.226788527,-0.338096322,-0.244383339,1.551404279,1.067837888,-0.142914909,-0.197716247,-0.031172363,0.044493329,-0.904990079,-0.05026444,-0.275596887,-0.231557498,-0.953360339,-0.75910615,-0.300586345,-0.277246095,-0.120504108,0.002324236,-0.769079259,-0.21003212,-0.893412418,0.048155047,0.795295126,-0.317663121,0.296011016,0.618940705,-0.267115022,0.730513155,1.201479102,0.082791986,-0.414387652,1.520328711,0.480498963,-0.142068822,0.196422189,-0.318522855,-0.473458596,-1.043706558,0.196422189,0.346884667,-0.61899925,-1.071941479,-0.088835323,0.063176672,-0.779431683,-0.359119726,-0.119478138,1.28202592,-0.862565461,-0.398698353,-0.575243075,-0.873188962,-0.055221066,-0.081364729,-0.976667894,-0.036299261,0.390800869,-0.615746555,0.712712061,-0.433679025,-0.481640562,0.615223074,-0.791608585,0.113426819,-0.891045745,-0.497227636,-0.341868048,0.357010216,0.254161923,0.085467263,-1.59792741,0.237474559,-1.020516059,-0.173316685,-0.073180554,0.5334996,0.021424376,-0.220153238,0.080808163,-0.050933769,1.215930425,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,4.44337594,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,6.125668088,-0.150850937,-0.137447036,-0.132702912,-0.132702912,7.535629654,-0.127795377,7.825009216,-0.122704775,-0.142044165,-0.122704775
peptide_pm_151,0.126922173,0.392421975,0.53905898,0.321678613,-0.111990867,-0.437983875,-0.394020842,-0.492093798,0.226788527,0.451262489,-0.445206915,-0.787457165,-0.136199252,-0.259478803,-0.494535355,-0.087476224,0.5111151,0.004463115,-0.285212626,0.429502256,0.696204254,0.548633946,0.740467336,0.670610049,0.685846378,-0.204622092,0.051990567,-0.654081794,-0.102706801,0.581164594,0.530438258,-0.677238217,0.437623964,-0.55924677,-1.079651778,-0.267115022,0.469703668,-0.943454129,0.180360904,0.340216192,-0.740630966,0.784665035,-1.034328715,-0.429050871,2.102507887,-1.329379005,-0.077875057,-0.429050871,-0.281140613,-0.072062209,-0.167359804,-0.150813923,0.188259887,0.430817784,0.665203143,0.461968347,-0.052979324,0.302283793,0.318281514,-1.566352546,-0.666847373,0.379719264,-1.535392467,-1.453006529,0.295938271,1.202970227,-1.1739619,0.444605889,-1.472510719,-1.10208733,1.072029338,-0.10782269,-1.323670733,0.267168535,-1.080692079,0.387253272,0.826282075,0.820789943,0.941955528,0.448569814,0.055069317,-0.403140112,-0.236741459,-0.165056805,0.450456244,-0.232663831,-0.262131172,0.162751608,-0.147482081,2.175209564,1,-0.307770366,3.896151948,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_152,0.766283615,0.238466892,0.290569684,-1.277165894,-0.587198285,-0.705220288,-0.051497312,-1.342727781,0.361562703,-1.030615695,-0.318444852,-0.981514379,-1.247618151,-0.281601804,-0.504770497,-0.232257581,-1.337302898,-0.09658724,0.975503707,-0.817537726,-0.15636825,-0.147934529,-0.012584332,-0.111858863,-0.445570917,-0.220587088,-1.902342034,-0.108979529,0.621701506,-0.405468829,-0.482085342,-0.762802927,-0.3557593,-0.995193889,-1.076057099,-0.267115022,-0.793378361,-1.216289789,-1.818147508,-0.975460411,-0.979179138,-0.02294833,-1.188166628,-0.472186944,-0.366880462,-0.709574571,0.332880868,-0.472186944,-0.324452701,-0.537243926,-0.650484209,-0.162577021,0.586845253,0.644964255,0.232983206,0.283896469,1.0794734,0.745274961,0.106731378,0.422972787,1.404060122,-0.493203051,0.437990639,0.502372212,-0.341739262,0.517632023,0.420202054,-0.309609251,0.177425401,0.35627535,0.664023906,0.485368898,0.466290115,0.722631978,1.179265014,0.079051528,-0.21538865,0.506250054,0.261692133,0.802975128,2.048947302,-0.449444434,-0.248779032,-0.182494266,0.479407311,-0.280887971,-0.270098286,0.752872314,-0.165806266,1.679030699,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_153,-0.210626671,1.050230058,0.787548277,-0.54169742,-0.890155579,-0.805372836,-0.580641587,-0.482316396,-0.587472125,-0.520165558,-0.32311465,-0.334722553,-0.089890132,-0.309329425,0.10809738,0.144777202,-0.089617878,0.268497913,0.184547325,0.149950649,-0.020320068,0.033573041,0.50054952,0.268456649,0.189603367,-0.240596643,-0.808835116,-0.376661926,-0.287976634,0.046841402,-0.176918578,-0.154485438,0.360589345,-0.258508452,-0.452389742,-0.267115022,1.470448518,-1.086536227,-0.839160211,-0.556656479,-0.424138971,0.167115736,-0.646781489,-0.599634433,-0.376548581,-0.957615595,-0.926636073,-0.599634433,-0.452420234,0.56637886,0.455847779,-0.177320173,-0.372663408,0.989722064,-0.116425853,-0.055350993,1.006933931,0.880302595,0.763210226,-0.395720631,0.212161334,0.801484485,-0.435983491,0.016610025,0.735462322,0.694226833,-0.307014313,0.403290463,-0.486768899,-0.294116319,0.569811578,0.691161616,-0.124532433,0.775293979,-0.120270358,0.161712379,0.375489489,0.53050067,0.556965638,0.377919961,-0.215774829,0.659832331,-0.263866192,-0.204349317,0.629437166,-0.34132917,-0.280083781,0.929578324,-0.188772684,1.157792295,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,4.44337594,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_154,0.090986614,-0.825222775,-0.861517054,1.664707999,0.83330056,0.717754936,-0.663884906,2.122818076,-0.261767864,0.487084165,-0.028632264,1.280945773,1.839656568,-0.142914909,-1.978630898,-1.438768887,0.594820898,-0.904990079,-3.221087716,2.276907213,2.561979179,2.87326599,2.589911973,2.718689293,2.402173282,-0.120504108,1.255929916,-1.438796297,-0.192774864,2.418065141,2.1489897,0.144328505,2.44892197,0.621932663,0.838919485,-0.267115022,0.496255415,0.118325736,0.979831849,0.728470229,1.352914273,1.697163254,-1.926588609,1.44736831,-0.318522855,-1.614685808,0.244068776,1.44736831,1.602935227,0.24594118,-0.125727122,-0.088835323,-0.163099892,-0.893057377,1.427977191,1.813541953,-1.387984567,0.729435084,-0.885658667,-1.472418504,-1.528736135,-0.802330052,-1.364552235,-1.552102177,-0.738741771,1.235609717,-2.031898159,0.865169229,-1.523421534,-1.909535323,1.156426493,0.220104533,-1.618022584,0.508373344,-2.043004135,-0.267738487,1.633451465,1.929964666,1.285496362,0.728394934,1.331906008,0.162319373,-0.173316685,-0.073180554,0.894440883,0.021424376,-0.220153238,-1.088419314,-0.050933769,0.736290855,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_155,0.104090853,-0.251390192,-0.070869293,1.787286078,1.636708072,1.3256358,-0.365713622,0.925629507,-0.164056586,2.12433763,0.183929096,0.533442313,0.737058454,-0.163979441,-0.078988604,-0.232257581,0.117628929,-0.904990079,0.791679698,0.049545514,0.410276231,0.98805551,-0.225594109,-0.152610428,0.525282485,-0.135705265,1.139765601,-0.497432629,0.272902592,0.41133095,0.11429985,-0.058518652,-0.736561695,1.309423636,1.312765992,-0.267115022,0.178944904,1.161483914,1.601105475,2.263007699,0.557967887,-0.168388659,0.571739093,0.780197045,-0.325867676,0.705809523,1.102585666,0.780197045,0.933041595,-0.40266478,-0.211802734,-0.10003562,-0.264761712,-0.320152628,1.955800374,1.322281714,-0.213179953,-1.26921134,-0.790436158,-0.080713965,-0.926575857,-0.999429558,-0.567118554,-0.245207431,-0.923929097,0.518556254,0.421321107,0.793465436,0.65777806,0.506664646,0.849002213,-1.13210774,-1.25510338,-1.608854187,-0.308515323,0.091467316,0.495147194,-0.059096367,-0.087728413,-1.191153485,-0.273260117,-0.22749043,-0.184778324,-0.089783725,0.33965267,-0.024492495,-0.227739168,-1.752050704,-0.068381239,-0.958435623,1,3.24917572,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_156,0.464621513,0.168487308,0.245389812,-1.277165894,-0.570345842,-0.608708482,0.644641841,-1.342727781,0.580570741,-0.951661862,-0.093104701,-0.97807368,-1.247618151,-0.281601804,-0.504770497,-0.232257581,-1.279905206,-0.09658724,1.373988511,-0.684803087,-0.055745097,-0.024872071,0.182587468,0.118555345,-0.28497995,-0.220587088,-1.974082801,-0.167838054,0.216757356,-0.166839021,-0.288717783,-0.819796021,-0.106407891,-0.325254079,-0.347056946,-0.267115022,-0.793158107,-1.087774975,-1.91023969,-0.8300429,-0.977982179,-0.02294833,-1.45481901,-0.472186944,-0.366880462,-0.965366877,0.332880868,-0.472186944,-0.324452701,0.03113055,-0.257471855,-0.162577021,0.176498073,0.61802803,0.251816363,0.422717215,0.121952398,0.892590253,0.082713596,0.677021587,1.32135293,-0.400008692,0.758862116,0.796896095,-0.238177891,0.151650968,0.474367583,-0.179592268,0.271111215,0.343551912,0.250430212,0.001931398,0.672484332,0.559750648,0.96528903,-0.249285217,0.159964238,0.676533468,0.182669026,0.74431485,2.703090237,0.203347674,-0.248779032,-0.182494266,0.708795262,-0.280887971,-0.270098286,0.711989003,-0.165806266,-1.976153606,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_157,1.331052869,0.728323975,0.561648916,0.641447515,0.134832942,0.014902042,0.032340974,0.074995524,-0.50604606,0.559077191,-0.372686508,-0.461242969,0.975219646,-0.259478803,-0.494535355,0.588170107,0.5990403,0.307614179,1.038919938,0.906634206,0.679379206,0.582659697,0.598088174,0.682263385,0.426318437,-0.204622092,-0.191733048,-0.457352415,1.61939994,0.990518768,1.033761162,-0.742776059,1.085151989,1.226480155,0.408666193,-0.267115022,0.286962129,-0.305637368,-0.144772543,0.498439858,-0.57495559,0.480498963,-0.736908751,-0.116314341,-0.359166572,-0.758765399,-0.077875057,-0.116314341,0.032872027,-1.771827567,-1.321720104,-0.150813923,1.62335361,0.534542649,0.038120881,-0.155106109,2.884032213,1.007341902,0.381818446,-1.339246685,-0.596283745,0.161414078,-1.30202486,-1.299190328,0.023241554,0.906390561,-1.660581601,0.519134486,-1.240798311,-1.22600297,0.433195436,0.461168298,-1.323898919,0.555116033,-0.657667091,1.408911992,0.021057994,0.752274635,0.50755332,0.804523007,2.608742698,-1.54986572,-0.236741459,-0.165056805,0.683831491,-0.232663831,-0.262131172,-0.047519151,-0.147482081,2.654849133,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
